R,566,308
S,254,963
S,222,276
S,774,570
S,419,502
R,675,980
S,201,102
R,385,686
R,176,527
S,479,344
R,15,245
R,580,525
S,211,804
R,969,154
S,664,115
R,846,213
R,932,837
S,917,453
R,558,908
S,782,445
S,361,861
R,190,240
R,973,962
S,119,256
S,584,567
S,358,791
S,682,492
S,531,120
R,446,1
S,163,102
R,740,827
S,474,710
S,53,504
S,552,665
R,920,417
S,503,262
R,929,392
R,653,310
S,566,398
R,879,519
R,667,709
S,228,812
R,49,808
S,31,327
R,119,907
S,978,613
R,620,382
R,130,542
R,984,630
R,989,71
R,776,449
S,844,401
R,580,935
R,416,912
R,338,504
S,85,135
R,410,764
R,496,775
S,193,446
S,381,576
R,63,875
S,930,776
R,589,922
R,344,681
R,184,130
R,724,495
R,611,251
R,183,579
S,633,430
R,900,302
R,53,78
R,371,116
S,748,999
S,417,425
S,334,766
S,726,229
R,734,932
R,988,135
S,403,934
S,896,962
R,667,440
S,746,83
S,61,693
R,482,105
S,385,520
S,705,80
R,788,47
R,507,754
R,130,863
R,588,275
R,773,620
R,957,517
R,148,881
S,725,994
R,955,208
R,139,880
S,467,936
R,687,395
R,468,255
R,882,879
S,262,606
R,653,447
R,66,90
S,776,78
R,86,968
R,985,693
R,154,273
S,133,235
R,298,923
R,637,322
R,457,455
S,653,206
R,360,439
S,288,262
R,226,757
R,198,242
R,806,244
R,894,43
S,109,940
S,909,933
R,342,276
R,214,367
R,562,379
S,959,27
S,392,327
R,953,184
R,578,896
S,598,265
R,442,749
S,764,895
R,126,47
S,523,557
S,19,868
S,178,109
R,81,29
R,787,643
S,533,782
S,794,34
S,336,679
R,263,363
S,328,757
R,432,20
R,131,748
R,260,638
S,243,110
R,18,276
S,603,699
S,451,702
S,901,104
S,289,701
S,282,187
S,53,629
R,162,735
S,522,622
S,419,605
R,343,294
R,193,522
S,504,431
R,862,671
S,798,952
S,530,853
S,984,544
R,534,72
S,248,833
R,165,123
R,329,452
S,814,780
R,799,311
S,973,299
R,246,636
S,285,963
S,818,2
S,572,982
S,529,593
R,131,946
R,49,301
R,88,331
S,5,417
S,27,13
R,205,59
S,355,231
R,680,859
R,592,39
R,809,718
R,928,36
S,859,645
S,868,416
R,473,514
S,105,613
S,104,322
R,940,369
S,918,688
S,278,123
S,503,42
S,583,303
R,771,31
S,959,575
R,340,873
R,141,42
S,64,773
R,339,925
R,153,57
S,532,945
S,16,468
R,121,457
R,812,35
R,598,700
S,745,847
S,883,136
S,44,657
R,630,398
S,495,755
S,467,558
R,205,479
R,737,557
S,869,931
R,382,567
S,558,264
R,250,14
S,745,83
R,29,660
S,443,669
R,78,370
S,947,974
S,298,933
R,108,856
R,686,647
R,274,307
R,439,365
S,57,407
R,42,740
S,539,594
R,346,614
S,72,531
R,650,366
S,423,453
R,829,562
S,957,464
R,248,776
R,599,321
R,73,395
S,181,279
S,786,210
S,919,68
R,171,752
S,30,871
R,547,88
S,540,160
S,487,964
R,398,995
S,369,53
S,819,477
S,889,20
R,935,93
S,201,557
S,344,558
R,194,109
R,36,255
S,22,492
R,343,409
S,87,416
R,163,866
R,705,966
R,139,18
S,622,51
S,527,920
S,738,84
S,921,625
R,650,558
R,969,787
R,541,455
S,144,47
S,37,334
R,802,657
R,448,845
S,551,64
S,685,513
S,359,415
R,689,309
R,506,210
S,727,255
R,337,402
S,756,120
R,99,957
S,40,553
S,15,364
S,217,566
S,585,522
S,419,72
R,627,355
S,84,138
S,688,69
S,860,941
S,247,134
S,190,396
R,988,935
S,219,449
S,2,417
R,329,97
S,275,356
S,629,512
R,826,105
R,457,464
R,935,204
S,540,566
R,487,785
S,78,683
S,492,165
R,382,310
R,658,697
S,94,296
R,604,805
R,995,779
S,688,840
R,79,268
R,524,717
R,583,957
R,767,432
S,106,955
S,19,809
R,752,563
S,588,232
R,411,366
R,551,652
R,642,687
R,351,600
R,69,241
S,243,280
R,94,458
S,44,13
S,995,543
R,897,235
S,937,84
R,662,476
S,521,293
S,432,621
R,769,264
S,673,427
S,704,897
S,138,998
S,922,786
S,452,883
S,216,341
R,509,396
S,414,950
R,154,746
S,520,907
S,724,106
R,643,174
R,340,37
S,761,374
S,65,565
R,781,8
R,396,922
R,640,2
S,9,376
R,405,306
R,64,803
S,514,82
R,444,463
S,562,763
S,450,487
S,299,604
R,551,368
R,908,119
R,104,234
R,503,451
R,464,85
S,640,830
S,68,725
S,929,777
S,21,374
R,372,889
R,578,504
R,457,23
R,498,932
S,292,378
R,297,548
S,936,970
S,13,288
S,549,672
R,736,821
R,48,707
S,615,506
R,247,484
S,767,260
S,375,332
S,858,334
S,208,707
S,319,347
S,770,530
R,794,224
S,427,487
R,79,618
S,341,499
S,745,288
S,768,908
R,500,959
S,192,414
R,418,689
R,933,893
R,404,833
R,142,505
R,841,691
S,954,24
R,639,5
S,439,506
S,174,184
S,361,365
R,938,233
R,597,158
R,220,732
R,52,38
R,457,686
S,52,288
S,666,477
R,481,555
R,152,428
R,499,575
R,86,954
S,737,285
R,151,901
S,367,366
R,81,248
R,270,116
R,920,699
S,534,489
R,747,704
R,482,744
R,142,589
R,488,89
S,947,340
R,268,568
R,364,604
R,426,844
S,602,856
R,526,643
S,574,597
R,621,444
R,749,165
R,258,825
R,280,895
R,515,674
S,246,736
R,370,812
S,402,411
S,466,183
S,134,890
R,967,56
S,252,572
S,720,79
R,345,384
S,602,381
R,820,108
S,22,322
S,301,539
R,982,749
R,97,270
S,82,752
R,896,738
S,590,310
R,595,18
R,564,153
S,6,955
S,394,749
S,17,186
S,858,54
S,996,400
R,349,845
S,910,572
R,279,919
S,164,622
R,418,747
R,488,352
S,582,994
S,797,489
S,93,327
S,327,265
S,340,860
S,918,548
R,758,817
R,719,136
R,963,344
S,246,493
S,255,965
S,762,68
R,683,521
S,795,676
S,943,757
S,701,254
R,748,86
R,470,723
R,687,10
R,205,1
R,702,433
S,447,409
R,962,535
R,14,775
R,377,139
S,947,361
R,826,546
S,336,390
R,136,72
S,110,512
S,141,143
R,294,145
R,960,658
R,974,108
S,343,82
S,324,251
S,695,869
R,670,463
S,936,969
S,172,790
S,880,830
S,955,675
R,134,612
R,789,601
R,259,385
R,383,479
R,797,778
R,161,337
R,272,885
R,783,128
S,667,913
R,426,310
R,444,870
S,371,987
S,25,762
R,296,414
S,820,775
R,586,286
S,283,358
S,809,239
S,534,690
R,560,198
R,200,361
S,574,622
S,688,22
R,805,907
S,900,186
R,981,285
S,544,60
R,698,760
R,139,843
R,888,720
S,210,766
S,419,687
R,761,692
R,418,80
S,88,19
S,603,498
S,333,214
S,489,441
S,963,667
S,385,203
R,356,318
R,669,150
R,816,116
R,142,124
R,777,785
R,971,117
S,46,703
S,615,475
R,74,558
R,38,412
S,716,778
S,589,149
S,966,949
S,27,98
S,472,459
R,854,716
S,410,218
S,495,643
R,249,365
S,335,403
S,515,165
R,671,459
S,374,386
R,433,582
R,325,393
R,147,524
R,447,894
S,958,550
S,90,967
S,305,619
R,457,803
S,766,842
S,807,14
R,618,164
S,576,582
S,106,1
R,448,769
S,882,30
R,412,966
R,812,292
S,564,78
R,945,576
S,710,460
R,241,785
S,547,582
S,345,691
S,756,219
R,724,657
R,259,622
S,940,410
R,880,62
S,89,123
S,34,65
R,44,723
S,447,768
R,402,610
S,326,432
R,870,673
R,205,588
R,9,209
R,648,615
S,500,875
R,541,441
S,475,911
S,576,916
R,429,468
S,830,609
S,685,246
R,657,767
S,875,109
R,98,263
R,510,653
S,13,865
S,304,568
S,864,251
R,169,285
S,331,306
R,838,235
R,873,268
R,821,624
R,772,819
S,794,956
S,79,456
R,146,525
S,910,804
S,164,668
R,426,259
S,635,752
R,936,988
R,230,196
S,452,417
R,730,279
R,68,403
S,270,804
R,148,418
R,676,616
R,226,45
R,682,51
S,560,377
S,867,910
S,809,357
R,223,360
R,427,280
R,458,346
S,512,915
S,694,839
R,678,852
R,352,901
R,539,908
R,20,103
S,218,497
S,228,739
S,313,732
R,892,480
S,44,842
S,185,36
R,810,427
R,867,865
S,986,927
R,518,285
R,134,57
S,167,296
S,234,419
S,469,451
R,825,751
R,789,819
R,817,928
R,109,407
R,250,532
S,222,363
R,744,218
R,903,373
R,955,80
S,285,169
S,339,109
R,586,823
R,75,504
R,911,257
S,940,195
S,555,470
S,590,831
R,479,290
S,516,190
R,380,640
S,702,854
R,598,399
R,442,686
R,767,573
R,547,488
S,620,48
S,900,184
R,104,843
S,910,900
S,653,457
S,417,812
S,749,426
S,251,31
S,707,540
S,217,489
R,274,202
R,973,77
R,859,395
R,516,631
R,989,576
R,747,132
S,143,805
R,967,720
R,931,472
R,104,262
S,776,786
R,622,179
S,381,540
S,424,169
S,709,866
R,459,703
S,802,394
S,894,724
R,988,687
R,68,385
S,290,627
S,323,296
R,132,627
R,283,906
R,53,824
R,530,368
S,557,51
S,791,457
R,990,799
R,6,223
S,76,715
R,951,192
S,887,628
R,924,269
R,855,652
R,383,980
S,626,11
R,157,93
R,585,360
S,195,406
S,457,9
S,628,30
S,331,702
S,968,554
R,770,586
S,582,484
S,504,633
S,322,929
R,155,516
R,623,426
R,595,299
S,336,551
S,630,251
R,808,279
R,46,519
R,36,842
S,801,814
R,582,290
R,625,83
R,118,381
R,229,175
S,167,666
S,678,716
S,608,657
S,912,816
S,150,759
S,149,36
R,772,783
R,17,97
R,638,31
S,377,430
R,138,396
R,919,758
S,786,574
R,726,634
S,230,537
S,983,604
S,107,421
S,277,692
S,718,366
R,177,700
R,355,317
R,645,423
R,681,211
S,742,112
R,358,880
S,944,263
S,946,459
S,327,883
R,32,661
S,671,36
R,12,189
R,829,934
R,289,678
S,891,210
S,151,336
R,936,620
S,277,415
S,353,549
S,889,26
S,206,838
R,993,878
R,97,850
R,441,901
R,691,403
R,840,73
R,611,9
R,172,238
S,431,383
R,931,440
S,751,199
R,618,52
R,705,933
S,751,880
S,384,56
S,434,546
S,150,447
S,879,865
S,947,873
R,914,785
R,501,434
R,746,949
R,634,154
S,115,5
S,178,223
S,144,574
S,735,2
R,609,105
S,461,275
R,871,402
S,271,214
S,57,433
S,494,232
R,98,181
S,558,450
S,363,749
R,792,404
R,800,164
R,520,808
S,462,165
S,239,855
S,306,689
R,403,37
R,274,630
S,175,259
S,310,240
S,719,280
S,281,647
R,34,900
R,329,797
R,62,439
S,783,336
S,374,622
S,802,279
S,550,698
R,161,944
R,801,70
R,377,781
R,216,216
S,346,912
S,713,657
S,366,164
R,772,336
S,320,2
S,589,416
R,629,594
R,99,96
R,628,520
S,897,165
R,863,122
S,632,73
R,368,178
S,170,183
S,605,60
R,692,156
R,596,912
S,903,761
S,997,560
S,766,709
S,457,239
R,319,90
S,663,111
S,635,638
R,126,980
S,405,397
R,385,302
S,287,759
R,873,67
R,453,200
S,831,8
S,608,72
R,333,306
S,914,153
S,710,575
S,410,689
R,417,647
S,557,45
S,991,919
S,981,409
S,546,490
S,780,458
S,353,71
S,0,546
S,511,832
R,709,172
R,871,621
R,152,222
R,473,766
S,261,429
R,113,156
R,369,19
S,422,942
R,121,421
S,310,773
S,495,305
S,747,409
R,232,338
R,942,191
R,57,461
S,262,561
R,507,840
S,854,332
R,219,174
S,118,186
S,938,793
S,349,946
R,55,876
R,74,660
R,941,224
S,251,306
S,64,528
R,110,727
R,427,376
S,818,264
R,922,591
S,213,572
S,378,57
R,388,232
S,689,720
S,328,140
R,164,818
S,844,441
S,756,957
S,220,144
R,507,82
R,504,929
R,509,838
R,601,972
S,713,768
S,916,613
R,121,720
S,550,760
R,502,419
S,218,971
S,743,501
R,866,620
S,726,916
S,373,886
R,278,421
S,830,279
S,366,680
R,518,589
S,415,379
R,271,588
S,19,281
R,229,624
S,76,594
R,855,314
S,104,731
R,353,56
R,619,294
R,786,823
R,218,76
S,362,987
R,524,855
R,70,8
R,305,117
R,499,40
R,819,255
S,508,223
S,989,541
S,734,885
R,81,445
R,940,978
R,226,605
R,16,354
S,373,226
R,317,180
R,626,694
S,203,681
R,435,345
S,961,762
R,198,542
R,138,245
R,911,508
S,286,716
S,457,250
S,447,844
R,88,609
S,529,765
R,160,645
R,264,923
S,508,123
S,46,281
S,114,471
R,657,252
S,459,133
S,890,203
S,760,153
S,523,710
S,546,737
R,449,896
R,648,868
S,689,402
R,319,535
S,132,243
R,540,641
S,875,629
R,172,217
S,874,862
S,242,843
S,435,638
R,810,755
S,647,641
S,464,769
S,989,382
R,932,664
S,82,443
R,391,623
S,788,727
R,332,983
R,344,250
S,225,740
R,607,915
R,381,676
S,958,888
S,687,687
R,147,306
R,511,139
S,859,300
S,179,442
S,722,751
S,537,232
S,412,530
R,662,825
R,57,656
S,70,674
R,114,552
R,912,564
S,855,336
R,950,958
S,574,358
R,682,183
S,921,826
R,168,631
S,44,74
R,577,371
R,66,692
S,121,890
S,101,341
R,402,917
R,688,270
S,403,712
S,734,621
S,900,108
R,770,645
R,109,69
R,446,927
S,286,808
R,445,745
R,907,574
S,453,952
S,190,910
R,862,783
R,754,16
S,784,113
S,971,480
S,818,476
S,290,274
S,801,309
R,288,585
R,552,543
S,584,988
R,276,25
S,974,334
S,776,88
S,703,625
S,84,359
S,980,328
R,742,203
R,355,824
R,915,990
S,86,510
R,694,116
R,57,841
S,368,209
R,159,736
R,787,294
S,854,802
S,651,42
R,444,942
R,195,252
S,347,825
S,524,499
R,878,622
R,538,770
R,874,252
S,42,553
S,411,413
R,911,89
R,55,620
R,367,238
R,202,485
S,235,957
S,374,392
S,216,793
S,218,132
R,453,557
S,237,646
R,995,212
R,590,21
S,859,471
S,997,452
R,169,674
S,174,568
R,388,197
R,59,989
R,171,275
R,389,524
R,792,424
S,637,583
S,272,709
R,507,365
S,56,879
S,347,369
R,548,833
R,399,104
R,906,260
R,484,41
R,165,399
R,122,28
R,501,227
S,618,347
R,303,534
S,802,523
R,947,856
S,659,878
R,728,76
S,89,661
R,796,740
S,453,569
S,733,966
R,922,693
S,847,147
R,917,315
S,794,702
R,32,85
R,444,358
R,667,760
R,121,606
S,987,845
R,117,64
S,974,935
S,10,501
S,224,657
S,474,687
R,600,432
R,625,157
S,251,832
R,395,392
R,365,355
R,294,277
S,540,496
R,608,111
S,125,532
R,525,490
R,707,935
S,941,42
R,188,666
S,373,429
S,673,245
R,977,697
R,787,86
S,654,817
R,788,325
R,670,709
S,124,633
S,691,116
S,831,706
S,107,274
S,687,151
S,880,392
S,220,967
R,156,546
S,28,767
R,909,20
S,287,470
S,291,327
R,372,132
S,352,59
S,88,921
R,0,964
S,657,926
R,760,809
S,500,903
S,620,840
R,462,521
R,973,358
R,145,967
R,371,753
R,908,672
S,14,448
R,516,392
S,136,905
S,307,106
R,634,537
S,201,945
R,442,136
R,769,874
R,496,922
S,934,428
S,268,877
R,914,668
R,650,706
S,509,317
R,411,850
R,84,739
R,780,96
R,884,176
S,280,931
R,741,520
S,515,609
S,290,240
R,677,314
R,771,781
S,768,70
S,944,20
S,412,651
R,456,912
R,491,741
R,729,301
R,323,111
R,585,795
S,468,370
S,848,418
S,476,207
S,297,624
R,21,457
R,197,52
R,649,695
R,694,489
R,812,939
S,891,718
R,309,740
R,736,213
S,405,627
S,33,427
S,301,356
R,233,55
S,843,828
R,562,851
S,389,832
S,622,697
R,647,577
S,964,121
R,431,216
R,8,918
R,561,288
R,250,116
R,942,707
R,687,620
R,795,708
R,46,733
R,800,473
S,652,504
S,814,365
R,15,80
R,602,992
S,777,924
R,260,102
S,50,19
S,910,863
S,464,387
R,420,987
S,816,171
R,136,595
R,837,374
S,291,957
R,180,198
S,678,507
S,736,463
S,504,892
S,639,844
S,253,754
R,651,242
S,936,391
S,418,198
S,32,640
S,140,859
R,664,387
S,823,729
R,260,573
S,423,210
R,297,302
R,485,484
R,991,972
R,548,467
S,38,375
R,254,644
R,70,159
S,728,602
R,529,388
S,878,825
R,702,221
R,787,852
R,355,54
R,978,993
R,338,644
S,405,905
R,922,821
S,195,362
R,523,773
R,597,974
S,564,516
S,622,861
S,966,779
R,440,711
S,586,49
R,761,742
S,86,175
S,842,929
S,368,59
S,251,496
R,891,812
R,325,261
R,145,16
S,689,509
S,611,298
S,627,352
S,216,506
S,457,155
R,420,185
R,713,383
S,761,46
R,517,546
S,739,667
S,162,512
S,21,385
S,941,194
S,831,70
S,388,668
R,141,870
S,905,394
R,815,924
R,108,89
R,709,544
S,698,571
S,50,681
S,681,340
S,354,273
S,156,515
S,837,265
S,951,355
S,702,741
R,771,293
S,334,804
S,403,233
S,824,310
S,246,341
R,760,279
R,854,394
R,457,212
R,28,305
S,775,992
R,984,590
S,912,281
R,601,884
R,795,22
S,282,219
S,712,790
S,149,380
R,786,322
S,255,466
S,743,878
S,762,147
R,998,614
R,256,276
S,423,285
R,721,146
R,270,840
R,459,742
S,770,876
S,432,129
R,911,506
R,639,215
R,238,764
R,489,764
R,579,322
R,991,130
S,672,555
R,249,392
R,802,625
R,728,950
S,956,512
S,259,387
R,685,147
S,449,579
R,131,520
R,817,904
R,642,242
R,62,848
S,565,51
R,830,362
S,832,262
S,617,696
R,366,830
R,795,520
S,324,621
S,566,291
R,581,37
R,789,727
S,181,115
R,632,120
R,191,957
R,527,877
R,458,62
S,357,783
S,787,115
R,898,73
S,796,97
R,4,12
R,318,101
S,85,321
R,630,67
R,390,873
R,582,35
R,402,499
R,712,851
R,176,307
S,12,456
R,934,69
R,426,779
R,555,380
S,995,187
R,764,135
R,294,438
R,726,473
S,509,893
S,336,94
R,142,934
S,689,233
R,540,110
R,75,996
R,701,662
S,614,462
S,293,825
R,296,459
S,329,841
S,334,616
S,825,616
R,161,321
R,694,502
S,526,252
R,974,37
R,159,980
S,374,601
R,556,756
R,811,119
R,596,950
S,732,694
S,649,673
R,216,605
S,598,116
R,769,36
S,549,603
R,731,410
R,3,97
S,461,204
S,466,881
S,615,149
R,604,728
R,599,725
R,22,867
R,79,867
R,911,342
S,696,406
R,160,28
S,985,940
S,549,134
R,489,735
R,446,38
R,509,815
R,452,70
R,941,980
R,153,638
S,940,978
R,250,14
R,617,422
R,686,14
R,598,258
R,383,505
R,631,536
S,265,649
R,60,83
S,325,996
R,50,491
R,920,377
S,156,244
R,991,83
S,92,991
R,105,276
R,458,155
S,11,787
S,403,230
S,945,829
R,547,912
S,821,58
S,131,990
S,722,927
S,709,577
R,50,530
S,285,620
R,216,412
S,179,482
R,526,837
S,412,127
S,769,276
S,845,774
R,874,387
R,504,608
S,279,929
S,604,486
R,365,118
S,531,916
S,227,775
S,818,437
S,414,190
R,657,499
R,799,537
S,488,86
R,227,241
S,342,640
S,135,710
R,929,106
R,193,850
S,351,453
S,621,115
S,28,954
R,929,66
S,122,555
S,113,42
R,687,277
S,163,708
S,185,235
R,601,416
R,990,702
S,474,562
R,457,44
S,450,996
S,515,414
S,268,270
R,441,137
R,51,778
S,240,761
S,516,635
R,358,606
S,147,496
S,416,343
S,669,441
R,187,359
S,143,120
S,963,42
S,797,559
S,278,125
S,929,596
S,616,687
R,539,514
S,854,902
R,71,752
S,76,803
S,311,340
R,360,232
S,263,177
S,729,11
S,389,288
R,433,841
S,973,796
R,795,96
R,238,762
R,518,166
S,489,433
S,291,749
R,851,804
S,207,15
S,0,581
R,534,862
S,870,506
R,114,907
R,469,807
S,472,63
S,271,87
S,787,589
R,635,690
R,874,526
R,31,800
S,73,466
S,594,601
R,843,718
R,149,695
R,532,557
S,859,34
R,410,409
S,611,842
R,450,113
S,410,129
R,697,673
S,908,649
S,522,739
S,703,485
S,741,227
S,828,887
S,0,370
S,321,431
S,138,400
R,612,624
R,590,380
R,584,382
S,764,593
S,680,233
S,787,454
S,117,208
S,624,759
R,31,820
S,973,575
S,472,467
R,944,461
S,743,690
R,883,17
S,181,434
R,422,890
R,458,187
R,157,630
S,757,243
R,808,22
S,656,754
S,205,347
R,76,453
S,825,689
S,603,324
R,766,211
S,4,198
R,233,667
R,665,847
S,674,75
R,630,187
R,434,603
S,546,94
S,747,13
R,800,585
S,955,383
R,550,178
S,791,587
S,671,503
R,18,284
S,225,877
R,534,554
R,538,967
S,458,483
S,831,392
S,55,193
R,280,858
S,125,656
R,126,197
R,830,980
S,912,280
S,42,808
S,692,446
S,258,1
R,19,865
S,103,719
S,966,516
S,516,294
S,608,277
S,498,484
R,737,604
R,330,45
S,4,719
R,161,65
S,977,236
R,832,350
S,131,153
R,993,938
S,972,291
R,504,935
R,192,905
R,676,417
R,922,750
S,385,674
R,868,201
R,540,292
R,628,758
R,619,563
S,55,541
S,148,148
S,238,247
R,282,309
S,696,261
S,301,10
R,257,108
R,480,0
S,730,505
R,109,16
R,961,518
R,869,120
R,406,884
S,461,330
R,408,772
S,426,709
S,767,74
S,113,231
S,270,131
R,956,667
S,630,587
R,818,672
S,550,718
S,523,150
S,498,449
S,320,627
S,646,706
S,202,267
R,99,278
R,833,164
S,858,352
R,801,621
S,332,599
R,887,249
R,581,766
S,117,427
R,467,605
R,933,545
S,741,639
R,626,291
R,550,258
R,369,216
S,65,309
R,103,509
S,171,632
S,501,713
R,698,689
S,767,6
R,827,789
S,976,201
S,660,794
S,752,480
R,525,467
S,818,108
S,384,921
S,900,266
S,987,196
S,540,934
R,607,813
R,317,265
R,555,802
R,221,560
R,573,410
S,182,627
S,140,156
R,58,700
S,831,405
R,292,659
R,299,269
R,517,575
S,410,954
R,267,270
R,689,399
R,998,499
R,138,534
R,421,81
R,754,861
R,887,166
R,731,849
R,405,333
R,125,582
S,664,298
S,312,211
R,930,632
R,123,996
R,91,2
R,678,623
S,847,401
S,142,612
R,251,237
S,147,604
S,263,176
R,263,305
S,301,538
S,873,112
R,229,480
R,108,9
R,17,169
S,705,144
R,474,193
R,580,169
R,778,922
R,693,579
S,672,846
S,457,300
R,863,532
S,7,829
R,875,80
R,257,863
R,502,243
R,135,638
R,95,437
R,968,224
S,119,407
R,69,34
R,845,25
R,669,780
R,652,630
R,859,260
S,319,887
S,863,223
R,952,509
R,94,539
S,282,852
R,780,198
R,413,272
S,489,495
S,412,664
S,959,305
S,240,75
S,238,372
R,643,985
S,284,877
S,711,972
S,66,221
S,661,518
S,800,702
S,970,80
R,828,172
S,686,718
R,618,593
S,119,830
S,666,470
R,339,115
S,559,55
R,536,604
S,615,620
S,229,494
S,367,525
R,215,716
R,685,787
S,177,743
R,802,200
S,233,802
R,923,981
S,565,464
R,70,519
R,904,661
R,915,81
R,397,808
S,409,329
R,3,255
S,219,933
S,107,23
R,741,213
S,608,35
S,949,692
S,5,579
S,404,912
S,722,42
S,621,834
S,896,118
S,233,32
S,277,810
S,135,779
R,787,729
S,9,863
R,934,796
S,683,4
S,118,978
R,596,276
R,576,656
S,446,410
R,761,125
R,740,276
S,417,951
R,78,343
S,721,978
S,249,598
S,547,565
R,282,747
S,829,147
R,270,651
S,702,729
R,691,782
S,687,551
S,859,684
S,243,122
R,562,883
R,622,88
R,344,998
S,467,216
S,584,393
R,375,486
R,755,384
R,341,803
S,860,339
R,900,606
S,399,749
S,463,124
R,724,175
R,581,842
S,593,701
R,100,735
S,516,724
S,211,574
S,671,726
R,108,617
S,908,668
R,932,476
R,904,64
R,169,860
S,489,249
S,432,181
S,954,629
S,893,436
R,130,388
S,202,949
S,788,895
R,1,285
S,677,312
R,434,969
R,352,668
R,89,427
S,350,765
S,559,984
S,156,333
R,699,974
S,579,145
R,250,763
S,766,132
R,150,960
R,279,521
R,421,187
R,82,539
S,919,692
R,881,357
R,738,181
S,713,954
R,878,612
S,408,977
S,169,988
S,647,880
S,103,927
R,845,799
S,561,11
R,481,731
R,916,5
R,285,794
S,608,221
S,850,210
S,888,105
R,202,662
R,846,587
S,993,959
S,415,98
S,317,843
R,427,729
S,216,322
S,786,141
R,914,745
S,128,62
S,954,969
R,38,259
R,695,909
S,667,495
S,18,236
S,116,987
S,298,281
R,996,559
R,589,276
R,851,507
S,527,937
S,604,108
S,468,955
R,72,424
R,491,897
S,270,680
S,536,743
R,944,968
R,168,893
R,366,379
R,209,737
S,308,488
R,84,785
S,885,90
S,445,330
R,971,175
R,856,839
S,223,494
S,90,596
R,422,966
S,811,366
S,467,747
S,728,758
S,717,90
S,65,607
S,865,147
R,526,730
R,455,712
R,211,603
S,155,727
S,583,657
S,838,643
S,36,57
S,42,289
R,552,550
S,433,221
R,93,100
R,761,201
S,434,927
R,499,712
R,693,432
S,342,658
S,694,215
S,881,736
S,217,925
S,845,768
R,442,737
R,600,495
R,364,708
R,279,577
R,654,432
R,340,196
S,347,262
R,399,805
R,891,945
R,822,937
R,104,892
R,757,803
S,57,602
S,501,439
S,528,921
S,916,153
S,907,108
R,557,304
R,739,908
R,774,55
S,562,491
S,909,777
R,568,266
S,527,121
R,730,342
S,458,586
S,602,808
R,302,112
S,237,338
S,985,211
R,955,526
S,648,355
R,218,225
R,842,461
S,484,999
S,303,687
R,170,199
R,248,283
S,886,76
S,664,912
S,351,925
R,861,235
S,488,368
S,274,651
R,745,559
R,930,828
S,853,502
S,746,362
S,406,577
S,211,701
R,881,575
S,980,290
S,836,950
S,385,680
R,184,280
S,412,941
S,390,472
R,930,442
S,27,777
R,282,791
S,994,748
R,339,111
R,528,264
S,827,335
R,83,860
S,421,206
R,348,411
R,588,636
R,608,144
R,789,951
R,112,260
R,546,953
R,504,391
S,86,445
S,894,694
S,805,582
R,104,335
S,585,116
S,534,30
S,235,693
S,266,204
S,44,831
S,17,206
R,32,270
S,179,917
S,433,286
R,225,899
R,411,607
S,114,210
S,557,571
R,803,357
S,732,252
R,616,289
R,945,359
R,338,591
R,762,23
S,16,64
R,77,774
S,401,668
S,329,452
S,989,285
R,872,300
S,661,570
R,880,475
R,26,930
S,796,242
R,493,307
S,489,586
R,970,164
R,431,825
S,447,69
R,81,335
S,605,362
S,316,26
R,496,12
R,807,487
R,99,338
R,304,103
S,559,365
R,458,214
R,240,7
R,0,378
S,614,363
R,482,595
S,204,991
S,783,248
R,118,519
R,121,887
S,166,689
S,30,25
R,831,992
S,571,546
R,396,332
R,948,158
S,89,666
R,775,18
S,210,314
R,693,7
S,505,322
R,370,306
R,452,139
S,23,841
R,427,663
R,553,451
R,282,526
S,951,377
R,401,781
S,140,145
S,807,962
S,250,800
R,597,732
R,67,884
R,797,739
R,192,18
R,993,949
S,648,48
S,170,480
R,170,92
S,256,28
R,435,764
R,967,561
R,732,618
R,880,344
S,204,764
R,650,663
R,718,802
S,327,680
R,107,971
S,258,395
R,604,376
S,799,432
R,988,225
S,874,144
S,974,351
S,736,489
R,823,581
R,829,524
R,146,25
S,48,318
S,51,575
S,196,681
R,772,731
S,161,314
S,194,749
S,958,107
S,119,792
S,743,311
R,544,919
R,781,842
S,206,745
S,972,826
S,469,425
R,401,598
R,731,717
S,994,931
S,890,261
S,347,194
R,785,499
S,69,704
S,728,466
R,464,42
S,77,441
S,547,560
S,532,613
R,552,254
S,839,135
R,800,381
S,526,194
R,850,801
R,815,798
R,114,747
R,705,495
R,350,443
R,730,206
S,197,317
S,253,117
S,582,25
R,443,432
S,276,294
R,592,980
R,802,15
R,190,769
S,686,213
S,315,42
S,982,196
S,400,720
S,265,466
R,144,544
S,514,795
R,626,661
S,565,22
S,394,338
S,991,162
R,772,957
R,687,639
R,21,200
S,689,963
R,167,686
R,248,696
S,556,509
S,997,688
R,243,123
R,626,151
R,81,67
S,848,555
R,87,268
R,295,943
R,223,433
R,41,555
R,174,974
R,965,198
R,883,147
S,220,875
S,238,714
S,330,169
S,281,948
S,484,909
S,421,461
R,120,996
R,587,123
R,748,524
S,972,4
R,781,838
S,868,831
R,371,455
S,589,961
S,449,440
R,643,567
S,570,441
R,433,486
S,853,470
S,907,715
R,362,61
S,810,53
R,389,430
S,663,809
S,255,262
R,927,273
S,753,30
R,627,429
S,259,949
S,950,877
S,870,146
R,205,128
S,536,804
R,107,159
R,924,323
R,322,755
